order,family,name,FA_age,LA_age
Monograptina,Retiolitidae,Neogothograptus romani Kozlowskaya 1995,426.9865942,426.9865942
Monograptina,Retiolitidae,Neogothograptus alaiformis Lenz & Kozlowska-Dawi,426.7436,426.6942
Monograptina,Retiolitidae,Neogothograptus melchini Lenz & Kozlowska-Dawidz,426.7555,426.7529
Monograptina,Retiolitidae,Neogothograptus purus labiatus Lenz & Kozlowska,427.2433,426.5396
Monograptina,Retiolitidae,Neogothograptus purus purus Kozlowska-Dawidziuk,426.9971,425.2075
Monograptina,Retiolitidae,Neogothograptus thorsteinssoni Lenz & Kozlowska-,427.5764,426.7273
Diplograptina,Lasiograptidae,Neohallograptus parovejensis,439.8697241,439.8697241
Monograptina,Monograptidae,Neolagarograptus helenae (Storch) 1988,441.0822,440.3756
Monograptina,Monograptidae,Neolagarograptus tenuis (Portlock) 1843,439.7096,438.8414
Monograptina,Monograptidae,Neolobograptus ariculatus spelling error,424.3338,424.3293
Monograptina,Monograptidae,Neolobograptus auriculatus Urbanek 1970,428.2178,427.9688
Monograptina,Monograptidae,Neolobograptus proprius Koren,425.4835,425.0753
Diplograptina,Lasiograptidae,Neurograptus fibratus (Lapworth) 1876,450.9214,450.9189
Diplograptina,Lasiograptidae,Neurograptus margaritatus Lapworth 1876,451.9483,450.4027
Dichograptoidea,Sigmagraptidae,Nicholsonograptus fasciculatus (Nicholson) 1869,462.3872,459.5392
Monograptina,Normalograptidae,Normalograptus elongatus,444.1931975,444.1931975
Monograptina,Normalograptidae,Normalograptus indivisus,445.3171219,445.3171219
Monograptina,Normalograptidae,Normalograptus longifilis,444.9449246,444.9449246
Monograptina,Normalograptidae,Normalograptus normalis_aff _Storch & Kraft 200,441.4187792,441.4187792
Monograptina,Normalograptidae,Normalograptus tilokensis,459.5391928,459.5391928
Monograptina,Normalograptidae,Normalograptus acceptus (Koren & Mikhajlova) 19,445.3354,443.6736
Monograptina,Normalograptidae,Normalograptus ajjeri (Legrand) 1977,445.6318,443.0686
Monograptina,Normalograptidae,Normalograptus angustus (Perner) 1895,452.0422,441.6804
Monograptina,Normalograptidae,Normalograptus anjiensis,444.9501,444.9449
Monograptina,Normalograptidae,Normalograptus antiquus Ge et al. 1990,460.7801,459.5191
Monograptina,Normalograptidae,Normalograptus avitus (Davies) 1929,446.0396,444.3727
Monograptina,Normalograptidae,Normalograptus avitus sensu_Williams Williams,445.2589,445.1321
Monograptina,Normalograptidae,Normalograptus balticus (Pedersen) 1922,444.5573,443.1008
Monograptina,Normalograptidae,Normalograptus bicaudatus (Chen & Lin) 1978,444.558,443.5468
Monograptina,Normalograptidae,Normalograptus bifurcatus Loydell 2007,445.5772,445.5704
Monograptina,Normalograptidae,Normalograptus brevis brevis early (Elles & Wo,459.2314,450.7934
Monograptina,Normalograptidae,Normalograptus brevis brevis verylate,452.573,447.345
Monograptina,Normalograptidae,Normalograptus brevis strictus late,455.7193,450.6871
Monograptina,Normalograptidae,Normalograptus brevis strictus Ruedemann,456.1791,454.3311
Monograptina,Normalograptidae,Normalograptus crassus Storch & Feist 2008,444.9449,444.6159
Monograptina,Normalograptidae,Normalograptus daviesi Williams 1982,451.3747,447.5582
Monograptina,Normalograptidae,Normalograptus daviesi_aff,450.7649,447.8075
Monograptina,Normalograptidae,Normalograptus euglyphus,458.5677,454.3329
Monograptina,Normalograptidae,Normalograptus extraordinarius (Sobolevskaya) 1,446.9497,445.6795
Monograptina,Normalograptidae,Normalograptus fortithecatus (Hsu),445.3354,445.3171
Monograptina,Normalograptidae,Normalograptus freuloni,452.812,452.6699
Monograptina,Normalograptidae,Normalograptus guizhouensis (Chen & Lin) 1978,445.6266,445.3276
Monograptina,Normalograptidae,Normalograptus haddingi,458.6262,455.3804
Monograptina,Normalograptidae,Normalograptus imperfectus (Legrande) 1986,446.4493,443.4339
Monograptina,Normalograptidae,Normalograptus jerini (Koren & Melchin) 2000,444.5573,444.3727
Monograptina,Normalograptidae,Normalograptus jideliensis (Koren & Mikaylova),444.3136,443.6113
Monograptina,Normalograptidae,Normalograptus kuckersianus,460.264,460.254
Monograptina,Normalograptidae,Normalograptus lacinosus (Churkin & Carter) 197,446.3863,441.9827
Monograptina,Normalograptidae,Normalograptus larini Koren & Melchin 2000,444.9449,443.5966
Monograptina,Normalograptidae,Normalograptus lubricus (Chen & Lin) 1978,444.3692,444.3194
Monograptina,Normalograptidae,Normalograptus lungmaensis (Sun) 1933,445.7331,443.3034
Monograptina,Normalograptidae,Normalograptus madernii (Koren & Mikhaylova) 19,445.4295,443.4805
Monograptina,Normalograptidae,Normalograptus medius (Toernquist) 1897,445.4474,442.3308
Monograptina,Normalograptidae,Normalograptus medius_aff _Koren & Sobolevskaya,445.3276,445.3238
Monograptina,Normalograptidae,Normalograptus minimus Carruthers 1868,453.5932,450.0968
Monograptina,Normalograptidae,Normalograptus minimus_aff Carruthers,450.2018,450.1186
Monograptina,Normalograptidae,Normalograptus minor (Huang) 1982,445.2602,445.2587
Monograptina,Normalograptidae,Normalograptus minutus Carruthers 1868,444.7967,441.5877
Monograptina,Normalograptidae,Normalograptus mirnyensis Obut & Sobolevskaya 1,446.2598,443.7607
Monograptina,Normalograptidae,Normalograptus miserabilis early Elles & Wood,450.4336,449.1938
Monograptina,Normalograptidae,Normalograptus modestus gp.,443.8075,443.7247
Monograptina,Normalograptidae,Normalograptus mohawkensis Ruedemann 1912,452.8759,447.2126
Monograptina,Normalograptidae,Normalograptus n.sp.2,460.3435,460.3008
Monograptina,Normalograptidae,Normalograptus nanjingensis,444.3656,444.318
Monograptina,Normalograptidae,Normalograptus normalis brenansi,444.8915,444.8039
Monograptina,Normalograptidae,Normalograptus normalis Lapworth 1877,447.5602,440.1389
Monograptina,Normalograptidae,Normalograptus normalis_aff _Bogolepova 1996,440.8784,440.7801
Monograptina,Normalograptidae,Normalograptus ojsuensis (Koren & Mikhailova) 1,447.3316,445.421
Monograptina,Normalograptidae,Normalograptus parvulus (Lapworth) 1900,445.7298,444.9239
Monograptina,Normalograptidae,Normalograptus persculptus (Elles & Wood) 1907,445.845,444.4397
Monograptina,Normalograptidae,Normalograptus pilatus,450.2965,449.7395
Monograptina,Normalograptidae,Normalograptus pollex Rushton & Zalasiewicz 199,451.2322,451.1731
Monograptina,Normalograptidae,Normalograptus premedius (Waern),445.2691,441.4188
Monograptina,Normalograptidae,Normalograptus pretilokensis Legrande 2000,459.9162,459.8318
Monograptina,Normalograptidae,Normalograptus pseudovenustus pseudovenustus (L,459.8761,445.2602
Monograptina,Normalograptidae,Normalograptus pulchellus,450.4262,450.4164
Monograptina,Normalograptidae,Normalograptus rarithecatus,448.0872,448.0433
Monograptina,Normalograptidae,Normalograptus rectangularis MCoy 1850,444.6184,440.1781
Monograptina,Normalograptidae,Normalograptus rhizinus (Li & Yang) 1983,445.7078,445.4433
Monograptina,Normalograptidae,Normalograptus rotundatus,454.0989,453.6796
Monograptina,Normalograptidae,Normalograptus scalaris scalaris (Hisinger) 18,439.8729,437.6539
Monograptina,Normalograptidae,Normalograptus skeliphrus Koren & Melchin 1980,445.2595,444.099
Monograptina,Normalograptidae,Normalograptus targuii,444.9297,444.9283
Monograptina,Normalograptidae,Normalograptus tariti (Legrande) 1970,444.3136,444.2945
Monograptina,Normalograptidae,Normalograptus tatianae Keller 1956,447.7569,446.289
Monograptina,Normalograptidae,Normalograptus torosus (Koren & Sobolevskaya),445.3076,445.2826
Monograptina,Normalograptidae,Normalograptus tortithecatus,445.7298,441.6118
Monograptina,Normalograptidae,Normalograptus transgrediens (Waern),445.2615,443.4444
Monograptina,Normalograptidae,Normalograptus trifilis trifilis (Manck) 1923,444.9501,443.6277
Monograptina,Normalograptidae,Normalograptus ugurensis (Koren & Melchin) 2000,445.6265,443.7291
Monograptina,Normalograptidae,Normalograptus wangjiawanensis (Mu & Lin) 1984,445.7298,444.9574
Monograptina,Normalograptidae,Normalograptus wyensis Zalasiewicz & Tunnecliffe,442.2957,441.9185
Diplograptina,Lasiograptidae,Nymphograptus halli Harris & Thomas 1955,450.4262,450.4164
Diplograptina,Lasiograptidae,Nymphograptus velatus Elles & Wood 1908,447.172,446.91
Diplograptina,Diplograptidae,Oelandograptus oelandicus (Bulman) 1963,464.4821,460.5253
U,Unknown,Oepikograptus bekkeri,455.707,454.0964
Monograptina,Monograptidae,Oktavites n.sp.1 Loydell et al. 2003,437.7295377,437.7295377
Monograptina,Monograptidae,Oktavites contortus (Perner) 1897,438.9673,437.0497
Monograptina,Monograptidae,Oktavites excentricus (Bjerreskov) 1975,436.5754,435.2248
Monograptina,Monograptidae,Oktavites falx (Suess) 1851,436.2779,434.7318
Monograptina,Monograptidae,Oktavites n.sp.2 Loydell et al. 2003,437.7267,437.6522
Monograptina,Monograptidae,Oktavites planus,438.5381,438.4304
Monograptina,Monograptidae,Oktavites spiralis sensu_Toghill (Geinitz),437.2639,434.4828
Monograptina,Monograptidae,Oktavites spiralis spiralis (Geinitz),439.2088,433.1389
Monograptina,Monograptidae,Oktavites tenuispiralis,437.1994,437.1678
Dichograptoidea,Isograptidae,Oncograptus magnus Huang & Xiao 1974,468.4448427,468.4448427
Dichograptoidea,Isograptidae,Oncograptus masculus Han 1986,468.4448,467.9571
Dichograptoidea,Isograptidae,Oncograptus upsilon biangulatus Harris & Keble,468.0013,466.666
Dichograptoidea,Isograptidae,Oncograptus upsilon Hall 1914,468.4674,466.0404
Dichograptoidea,Dichograptidae,Orthodichograptus robbinsi,473.4191,465.1514
Diplograptina,Diplograptidae,Orthograptus attenuatus Rickards 1970,443.2053227,443.2053227
Diplograptina,Diplograptidae,Orthograptus rivai Goldman & Mitchell 1994,451.3746854,451.3746854
Diplograptina,Diplograptidae,Orthograptus amplexicaulis richmondensis,447.3316,446.8477
Diplograptina,Diplograptidae,Orthograptus apiculatus Elles & Wood 1907,455.3621,449.6212
Diplograptina,Diplograptidae,Orthograptus calcaratus acutus Elles & Wood,455.5781,448.9058
Diplograptina,Diplograptidae,Orthograptus calcaratus basilicus Elles & Wood,451.3309,448.7849
Diplograptina,Diplograptidae,Orthograptus calcaratus calcaratus Lapworth 18,455.6385,447.8086
Diplograptina,Diplograptidae,Orthograptus calcaratus gp. Lapworth 1876,456.483,447.319
Diplograptina,Diplograptidae,Orthograptus calcaratus priscus Elles & Wood 1,458.0958,458.0008
Diplograptina,Diplograptidae,Orthograptus calcaratus tenuicornis Elles & Woo,451.3153,451.3091
Diplograptina,Diplograptidae,Orthograptus calcaratus vulgatus (Lapworth)Elle,453.8825,450.4709
Diplograptina,Diplograptidae,Orthograptus crassitestus (Ruedemann) 1908,447.172,447.0849
Diplograptina,Diplograptidae,Orthograptus eucharis (Hall) 1865,449.8052,447.5044
Diplograptina,Diplograptidae,Orthograptus maximus Mu,448.3854,446.4474
Diplograptina,Diplograptidae,Orthograptus mutabilis Elles & Wood 1907,443.1804,441.9366
Diplograptina,Diplograptidae,Orthograptus pageanus Elles & Wood,452.9578,450.6113
Diplograptina,Diplograptidae,Orthograptus pageanus micracanthus Elles & Wood,450.9214,450.8544
Diplograptina,Diplograptidae,Orthograptus pageanus spinosus Harris & Thomas,451.2322,451.1402
Diplograptina,Diplograptidae,Orthograptus pulcherrimus (Keble & Harris) 1934,450.1793,447.3567
Diplograptina,Diplograptidae,Orthograptus quadrimucronatus cornutus Ruedeman,456.4909,450.6373
Diplograptina,Diplograptidae,Orthograptus quadrimucronatus inequispinosus Ru,450.0463,449.438
Diplograptina,Diplograptidae,Orthograptus quadrimucronatus micracanthus Elle,451.1155,448.8591
Diplograptina,Diplograptidae,Orthograptus quadrimucronatus quadrimucronatus,452.6113,447.2607
Diplograptina,Diplograptidae,Orthograptus ruedemanni Gurley 1896,454.8998,450.5278
Diplograptina,Diplograptidae,Orthograptus spiculatus,455.0377,454.983
Diplograptina,Diplograptidae,Orthograptus spinigerus (Lapworth) 1976,451.0932,448.9705
Diplograptina,Diplograptidae,Orthograptus thorsteinssoni Melchin,448.7674,447.2099
Diplograptina,Diplograptidae,Orthograptus thuringicus (Kurck) 1882,440.7507,439.9317
Diplograptina,Diplograptidae,Orthograptus truncatus truncatus (Lapworth) 18,452.5685,447.1731
Diplograptina,Diplograptidae,Orthograptus whitfieldi (Hall) 1859,456.4668,454.0958
Diplograptina,Diplograptidae,Orthoretiograptus denticulatus Wang et al. 1977,448.2086,446.6602
Diplograptina,Lasiograptidae,Orthoretiolites hami hami Whittington,451.2055,449.4033
Diplograptina,Lasiograptidae,Orthoretiolites hami robustus,449.8304,449.7569
Dichograptoidea,Sigmagraptidae,Oslograptus peculiaris,474.2400512,474.2400512
Monograptina,Retiolitidae,Papiliograptus papilio Lenz & Kozlowska-Dawidz.,426.7953,426.7737
Monograptina,Retiolitidae,Papiliograptus? petilus Lenz & Kozlowska-Dawidz.,427.8462334,427.8462334
Monograptina,Petalolithidae,Paraclimacograptus obesus,443.5937263,443.5937263
Monograptina,Petalolithidae,Paraclimacograptus innotatus innotatus (Nichols,447.3843,440.4181
Monograptina,Petalolithidae,Paraclimacograptus jinyangensis Ye,443.6113,443.585
Monograptina,Petalolithidae,Paraclimacograptus kiliani kuramaensis Koren &,447.7054,444.2858
Monograptina,Petalolithidae,Paraclimacograptus libycus (Desio) 1940,440.5104,440.1923
Monograptina,Petalolithidae,Paraclimacograptus? flamandi (Legrand),436.4474,436.3338
Dichograptoidea stem,Anisograptidae,Paradelograptus n.sp.2 Ortega & Albanesi 2003,482.3281158,482.3281158
Dichograptoidea stem,Anisograptidae,Paradelograptus n.sp.4 Ortega & Albanesi 2003,478.6227613,478.6227613
Dichograptoidea stem,Anisograptidae,Paradelograptus antiquus (Hall) 1899,481.7247,480.16
Dichograptoidea stem,Anisograptidae,Paradelograptus kinnegraptoides Erdtmann et al.,479.9665,472.4945
Dichograptoidea stem,Anisograptidae,Paradelograptus kinnegraptoides_aff Jackson & Le,481.043,480.7339
Dichograptoidea stem,Anisograptidae,Paradelograptus mosseboensis Erdtmann et al. 19,480.733,473.7688
Dichograptoidea stem,Anisograptidae,Paradelograptus n.sp.1 Ortega & Albanesi 2003,482.3766,482.3517
Dichograptoidea stem,Anisograptidae,Paradelograptus n.sp.3 Ortega & Albanesi 2003,477.8599,477.2957
Dichograptoidea stem,Anisograptidae,Paradelograptus norvegicus (Monsen),481.043,480.6816
Dichograptoidea stem,Anisograptidae,Paradelograptus onubensis Erdtmann et al. 1987,481.383,476.8615
Dichograptoidea stem,Anisograptidae,Paradelograptus pritchardi (Hall) 1899,481.0769,479.803
Dichograptoidea stem,Anisograptidae,Paradelograptus rallus Jackson & Lenz 2000,481.383,480.7422
Dichograptoidea stem,Anisograptidae,Paradelograptus? n.sp.A Jackson & Lenz 2003,480.3686206,480.3686206
Dichograptoidea stem,Anisograptidae,Paradelograptus? smithi (Harris & Thomas) 1938,476.3206,476.1953
Monograptina,Monograptidae,Paradiversograptus capillaris (Carruthers) 1867,441.9082,436.4869
Monograptina,Monograptidae,Paradiversograptus runcinatus (Lapworth) 1876,439.2796,435.3894
Dichograptoidea,Glossograptidae,Paraglossograptus intermedius,462.5891625,462.5891625
Dichograptoidea,Glossograptidae,Paraglossograptus etheridgei (Harris) 1924,461.3319,460.8392
Dichograptoidea,Glossograptidae,Paraglossograptus holmi (Bulman) 1931,461.4292,461.3399
Dichograptoidea,Glossograptidae,Paraglossograptus proteus Harris & Thomas 1935,465.8358,461.4292
Dichograptoidea,Glossograptidae,Paraglossograptus regularis Hsu,467.2166,461.0216
Dichograptoidea,Glossograptidae,Paraglossograptus tentaculatus (Hall) 1858,467.2845,459.4739
Dichograptoidea,Glossograptidae,Paraglossograptus tricornis Mu Ge & Lin 1962,467.3856,461.9628
Monograptina,Dimorphograptidae,Parakidograptus acuminatus acuminatus (Nicholso,444.9574,443.5582
Monograptina,Dimorphograptidae,Parakidograptus acuminatus praematurus Davies,443.5736,443.5735
Diplograptina,Diplograptidae,Paraorthograptus affinis Koren & Tzai 1980,447.4812,446.5067
Diplograptina,Diplograptidae,Paraorthograptus brevispinus Mu & Li 1982,447.9167,445.556
Diplograptina,Diplograptidae,Paraorthograptus pacificus pacificus (Ruedemann,447.9227,445.9441
Diplograptina,Diplograptidae,Paraorthograptus pacificus pilosus Riva 1974,447.1853,447.172
Diplograptina,Diplograptidae,Paraorthograptus tenuis Li 1982,448.7595,446.2499
Diplograptina,Diplograptidae,Paraorthograptus uniformis Mu & Li 1984,446.3344,446.0067
Monograptina,Retiolitidae,Paraplectograptus eiseli Manck 1917,432.8293,430.03
Monograptina,Retiolitidae,Paraplectograptus praemacilentus Boucek & Munch,433.6476,430.0809
Monograptina,Retiolitidae,Paraplectograptus praemacilentus late (Boucek &,430.03,430.0276
Diplograptina,Lasiograptidae,Paraplegmatograptus connectus connectus Mu 198,448.3584,446.285
Diplograptina,Lasiograptidae,Paraplegmatograptus connectus ovalis,447.8784,446.4474
Diplograptina,Lasiograptidae,Paraplegmatograptus uniformis Mu,448.0356,446.2811
Diplograptina,Lasiograptidae,Pararetiograptus magnus,448.7123,447.4773
Diplograptina,Lasiograptidae,Pararetiograptus parvus Mu,447.8709,447.862
Diplograptina,Lasiograptidae,Pararetiograptus pulcherimus,449.1375,449.0793
Diplograptina,Lasiograptidae,Pararetiograptus sinensis Mu 1974,448.3336,447.7293
Dichograptoidea,Dichograptidae,Paratemnograptus isolatus Williams & Stevens 19,480.732,480.5828
Dichograptoidea,Isograptidae,Parisograptus caduceus australis Cooper 1973,468.3086,463.9741
Dichograptoidea,Isograptidae,Parisograptus caduceus caduceus (Salter) 1853,468.543,461.8931
Dichograptoidea,Isograptidae,Parisograptus caduceus imitatus (Harris) 1933,471.7832,464.488
Dichograptoidea,Isograptidae,Parisograptus curvithecatus (Hsu),468.6418,467.119
Dichograptoidea,Dichograptidae,Pendeograptus simplex,478.8887871,478.8887871
Dichograptoidea,Dichograptidae,Pendeograptus crassus Harris & Thomas 1938,476.6801,476.6209
Dichograptoidea,Dichograptidae,Pendeograptus dependulus Harris & Keble 1932,474.8095,473.4191
Dichograptoidea,Dichograptidae,Pendeograptus flagellifer (Toernquist) 1901,471.6768,470.67
Dichograptoidea,Dichograptidae,Pendeograptus fruticosus 2s Thomas,474.0654,473.5837
Dichograptoidea,Dichograptidae,Pendeograptus fruticosus 3s (Hall),474.0654,472.7137
Dichograptoidea,Dichograptidae,Pendeograptus fruticosus 4s (Hall) 1858,475.7623,472.2686
Dichograptoidea,Dichograptidae,Pendeograptus pendens (Elles) 1898,477.2979,472.1351
Dichograptoidea,Dichograptidae,Perissograptus pygmaeus (Ruedemann) 1904,473.8027,471.0851
Monograptina,Monograptidae,Pernerograptus praecursor (Elles & Wood) 1910,443.3,440.7641
Monograptina,Monograptidae,Pernerograptus tenuipraecursor Obut & Sobolevska,443.3,440.6683
Monograptina,Petalolithidae,Petalograptus ovatus scopaecularis Schauer 187,438.5380968,438.5380968
Monograptina,Petalolithidae,Petalograptus parallelus,440.6243641,440.6243641
Monograptina,Petalolithidae,Petalograptus altissimus Elles & Wood 1908,438.9515,435.4262
Monograptina,Petalolithidae,Petalograptus ankyratus Mu et al.,440.184,440.0771
Monograptina,Petalolithidae,Petalograptus clavatus Boucek & Pribyl,438.8917,437.6912
Monograptina,Petalolithidae,Petalograptus intermedius Boucek & Pribyl,440.7692,439.6521
Monograptina,Petalolithidae,Petalograptus linearis Boucek & Pribyl,438.414,438.4115
Monograptina,Petalolithidae,Petalograptus ovatus wuxiensis,439.6521,438.1553
Monograptina,Petalolithidae,Petalograptus palmeus (Barrande) 1850,439.8691,437.6808
Monograptina,Petalolithidae,Petalograptus palmeus clavatus,439.6521,438.1553
Monograptina,Petalolithidae,Petalograptus palmeus latus Elles & Wood 1908,440.9344,440.9247
Monograptina,Petalolithidae,Petalograptus palmeus tenuis,438.9515,438.2474
Monograptina,Petalolithidae,Petalograptus tenuis (Barrande),439.2248,436.61
Monograptina,Petalolithidae,Petalograptus wilsoni Hutt,439.6725,437.0515
Monograptina,Petalolithidae,Petalolithus clandestinus Storch 2001,439.0471,439.0455
Monograptina,Petalolithidae,Petalolithus conicus Boucek 1932,439.0471,438.2179
Monograptina,Petalolithidae,Petalolithus dubovikovi (Obut & Sobolevskaya),439.7902,439.7896
Monograptina,Petalolithidae,Petalolithus elongatus Boucek & Pribyl,438.9713,437.6912
Monograptina,Petalolithidae,Petalolithus folium (Hisinger) 1837,440.184,439.8888
Monograptina,Petalolithidae,Petalolithus fusiformis Chen 1984,438.9515,437.6808
Monograptina,Petalolithidae,Petalolithus hispanicus (Haberfelner) 1931,438.957,437.6912
Monograptina,Petalolithidae,Petalolithus kurcki (Rickards) 1970,440.6105,438.8368
Monograptina,Petalolithidae,Petalolithus minor (Elles) 1897,441.3951,439.8554
Monograptina,Petalolithidae,Petalolithus ovatoelongatus (Kurck) 1882,441.6206,438.2392
Monograptina,Petalolithidae,Petalolithus ovatus (Barrande) 1850,438.4304,438.1387
Monograptina,Petalolithidae,Petalolithus praecedens Boucek & Pribyl 1942,439.6724,438.6648
Monograptina,Petalolithidae,Petalolithus praecursor Boucek & Pribyl 1942,441.0842,440.1206
Monograptina,Petalolithidae,Petalolithus regius (Hundt) 1957,439.0835,439.0471
Monograptina,Petalolithidae,Petalolithus schaueri Loydell 1991,437.2963,437.2639
Diplograptina,Lasiograptidae,Phormograptus sooneri,450.1793,446.3398
Dichograptoidea,Dichograptidae,Phyllograptus anna longus,460.9149055,460.9149055
Dichograptoidea,Dichograptidae,Phyllograptus acuminatus Chen & Xia,474.676,469.6418
Dichograptoidea,Dichograptidae,Phyllograptus anna anna Hall 1865,474.7096,460.8392
Dichograptoidea,Dichograptidae,Phyllograptus anna late,466.4913,461.6506
Dichograptoidea,Dichograptidae,Phyllograptus anna prolatus,469.3345,469.2671
Dichograptoidea,Dichograptidae,Phyllograptus claviger Monsen,473.05,469.9117
Dichograptoidea,Dichograptidae,Phyllograptus elegans Mu et al. 1974,465.363,465.358
Dichograptoidea,Dichograptidae,Phyllograptus hexianensis Jiao 1983,472.9286,472.7548
Dichograptoidea,Dichograptidae,Phyllograptus ilicifolius Hall 1858,473.7648,467.3239
Dichograptoidea,Dichograptidae,Phyllograptus regularis,471.1805,471.1368
Dichograptoidea,Dichograptidae,Phyllograptus sinicus,468.5968,468.3359
Dichograptoidea,Dichograptidae,Phyllograptus typus Hall 1858,474.1312,466.2442
Dichograptoidea,Dichograptidae,Phyllograptus typus late,461.7631,461.7323
Dichograptoidea,Dichograptidae,Phyllograptus uniformis,473.0597,469.6173
Monograptina,Retiolitidae,Plectograptus karlsteinensis Kozlowska-Dawidziuk,427.9311,426.5313
Monograptina,Retiolitidae,Plectograptus macilentus (Toernquist) 1887,427.4344,425.6107
Monograptina,Retiolitidae,Plectograptus robustus (Obut & Zaslavskaya) 198,426.9481,426.8057
Monograptina,Retiolitidae,Plectograptus spinosus (Wood),426.1281,426.046
Monograptina,Retiolitidae,Plectograptus textor Boucek & Munch 1952,432.4671,430.3881
Monograptina,Retiolitidae,Plectograptus wimani (Eisenack) 1951,428.1249,427.606
Monograptina,Retiolitidae,Plectograptus? bouceki Rickards 1967,432.6391,430.9704
Monograptina,Retiolitidae,Plectograptus? ovatus Kozlowska-Dawidziuk et al,427.8246,426.3258
Diplograptina,Lasiograptidae,Plegmatograptus nebula Elles & Wood 1908,450.7716,447.4673
Diplograptina,Lasiograptidae,Plegmatograptus? lautus Koren & Tzaj 1980,450.3032,446.8477
Diplograptina,Dicranograptidae,Pleurograptus linearis simplex Elles & Wood,448.2086192,448.2086192
Diplograptina,Dicranograptidae,Pleurograptus linearis linearis Carruthers 185,450.2789,447.2193
Diplograptina,Dicranograptidae,Pleurograptus lui Mu 1950,448.0903,446.669
Monograptina,Monograptidae,Polonograptus mirus (Perner),440.5838,439.9027
Monograptina,Monograptidae,Pribylograptus jonesi,439.9316639,439.9316639
Monograptina,Monograptidae,Pribylograptus angustus (Rickards) 1970,442.3204,438.5381
Monograptina,Monograptidae,Pribylograptus argutus argutus (Lapworth) 1876,442.2714,440.1206
Monograptina,Monograptidae,Pribylograptus argutus sequens (Rickards) 1970,440.6331,440.6244
Monograptina,Monograptidae,Pribylograptus incommodus (Toernquist) 1899,443.1835,440.7667
Monograptina,Monograptidae,Pribylograptus leptotheca (Lapworth) 1876,441.3024,439.2417
Monograptina,Monograptidae,Pribylograptus orskensis Melchin & Koren 2001,443.1861,443.1846
Monograptina,Monograptidae,Pribylograptus sandersoni (Lapworth) 1876,443.1861,441.3816
Monograptina,Monograptidae,Pristiograptus admirabilis Teller,420.3442988,420.3442988
Monograptina,Monograptidae,Pristiograptus gotlandicus,427.6010433,427.6010433
Monograptina,Monograptidae,Pristiograptus kolednikensis Pribyl 1940,422.2590954,422.2590954
Monograptina,Monograptidae,Pristiograptus lodenicensis peribalticus Jawors,429.6743243,429.6743243
Monograptina,Monograptidae,Pristiograptus macrodon Storch,437.6611734,437.6611734
Monograptina,Monograptidae,Pristiograptus n.sp.1 Loydell et al. 2003,436.607458,436.607458
Monograptina,Monograptidae,Pristiograptus regularis solidus Pribyl 1940,437.6611734,437.6611734
Monograptina,Monograptidae,Pristiograptus sardous sardous,429.5003239,429.5003239
Monograptina,Monograptidae,Pristiograptus schucherti Bjerreskov 1981,437.7323565,437.7323565
Monograptina,Monograptidae,Pristiograptus separabilis Teller,420.3442988,420.3442988
Monograptina,Monograptidae,Pristiograptus aduncus Teller,421.5041,421.5031
Monograptina,Monograptidae,Pristiograptus artus Boucek,437.6592,437.0915
Monograptina,Monograptidae,Pristiograptus auctus (Rickards) 1965,427.8413,426.9288
Monograptina,Monograptidae,Pristiograptus bjerringus (Bjerreskov),438.4024,437.2214
Monograptina,Monograptidae,Pristiograptus concinnus Lapworth 1876,441.7771,438.9625
Monograptina,Monograptidae,Pristiograptus denemarkae Pribyl,437.0363,436.9755
Monograptina,Monograptidae,Pristiograptus dubius dubius (Suess) 1951,434.8174,421.2027
Monograptina,Monograptidae,Pristiograptus dubius labiatus,423.1787,423.1478
Monograptina,Monograptidae,Pristiograptus dubius ludlowensis (Boucek) 193,428.4195,421.1803
Monograptina,Monograptidae,Pristiograptus dubius parvus (Ulst) 1974,429.2777,428.4995
Monograptina,Monograptidae,Pristiograptus dubius pseudolatus Rickards,431.2031,430.9013
Monograptina,Monograptidae,Pristiograptus dubius ssp (Suess),432.623,430.033
Monograptina,Monograptidae,Pristiograptus dubius thuringicus Jaeger 1959,420.2221,418.8967
Monograptina,Monograptidae,Pristiograptus dubius tumescens (Wood),425.2194,424.3171
Monograptina,Monograptidae,Pristiograptus fragilis fragilis (Rickards)Hutt,442.6798,440.7507
Monograptina,Monograptidae,Pristiograptus fragmentalis (Boucek) 1936,426.9666,423.0361
Monograptina,Monograptidae,Pristiograptus frequens Jaekel 1889,428.2209,423.2482
Monograptina,Monograptidae,Pristiograptus gregarius,441.6155,441.6118
Monograptina,Monograptidae,Pristiograptus idoneus Koren 1992,427.8515,427.8462
Monograptina,Monograptidae,Pristiograptus initialis (Kirste) 1919,437.1994,436.3783
Monograptina,Monograptidae,Pristiograptus jaculum (Lapworth) 1876,441.3667,438.4115
Monograptina,Monograptidae,Pristiograptus jaegeri Holland Rickards Warren,428.1185,426.824
Monograptina,Monograptidae,Pristiograptus jaegeri_aff _Bassett et al. 1975,426.666,426.6639
Monograptina,Monograptidae,Pristiograptus jolimontensis Rickards & Sanford,426.6534,424.9098
Monograptina,Monograptidae,Pristiograptus largus Perner 1899,435.6074,433.1389
Monograptina,Monograptidae,Pristiograptus latus (Boucek) 1932,432.6439,432.6363
Monograptina,Monograptidae,Pristiograptus lodenicensis Pribyl 1943,430.095,429.4047
